{'sde_rkB_s': '8280.00', 'sde_w_s': '0.60', 'sda_avgrq_sz': '16.19', 'sdd_avgrq_sz': '236.59', 'sda_r_s': '9.00', 'sdb_await': '20.81', 'make_time': '2016-03-10 17:14:08', 'avg_cpu_nice': '0.00', 'sde_svctm': '5.24', 'sde_r_s': '73.40', 'sda_util': '0.74', 'sdb_w_s': '6.60', 'sdb_util': '54.74', 'sde_util': '38.74', 'sda_avgqu_sz': '0.03', 'sdc_avgqu_sz': '7.72', 'sde_wkB_s': '29.60', 'avg_cpu_idle': '70.91', 'sdb_avgqu_sz': '1.98', 'sda_await': '1.58', 'sdd_await': '9.75', 'sdc_rkB_s': '15072.80', 'sdd_avgqu_sz': '1.28', 'sdb_svctm': '5.76', 'sdd_util': '56.72', 'sdc_w_s': '5.80', 'sdd_w_s': '0.60', 'sdd_wkB_s': '7.20', 'sdb_avgrq_sz': '276.99', 'sda_wkB_s': '71.20', 'sde_await': '10.46', 'sdc_svctm': '6.33', 'sde_avgqu_sz': '0.77', 'sda_w_s': '8.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '2868.00', 'sdd_rkB_s': '15489.60', 'sda_svctm': '0.44', 'sdc_wkB_s': '2600.00', 'sdb_r_s': '88.40', 'sdc_avgrq_sz': '264.17', 'sdb_rkB_s': '10288.80', 'avg_cpu_user': '3.11', 'sdc_await': '57.70', 'sdc_r_s': '128.00', 'sde_avgrq_sz': '224.58', 'sdd_svctm': '4.33', 'sda_rkB_s': '66.40', 'avg_cpu_system': '3.19', 'sdd_r_s': '130.40', 'sdc_util': '84.70'}
{'sde_rkB_s': '8231.20', 'sde_w_s': '7.20', 'sda_avgrq_sz': '22.53', 'sdd_avgrq_sz': '253.96', 'sda_r_s': '4.60', 'sdb_await': '9.25', 'make_time': '2016-03-10 17:14:13', 'avg_cpu_nice': '0.00', 'sde_svctm': '5.07', 'sde_r_s': '76.40', 'sda_util': '4.00', 'sdb_w_s': '0.80', 'sdb_util': '37.78', 'sde_util': '42.42', 'sda_avgqu_sz': '0.05', 'sdc_avgqu_sz': '3.14', 'sde_wkB_s': '2370.40', 'avg_cpu_idle': '73.99', 'sdb_avgqu_sz': '0.79', 'sda_await': '5.39', 'sdd_await': '22.15', 'sdc_rkB_s': '14161.60', 'sdd_avgqu_sz': '2.18', 'sdb_svctm': '4.39', 'sdd_util': '44.10', 'sdc_w_s': '9.40', 'sdd_w_s': '17.00', 'sdd_wkB_s': '3709.60', 'sdb_avgrq_sz': '238.79', 'sda_wkB_s': '87.20', 'sde_await': '10.22', 'sdc_svctm': '5.34', 'sde_avgqu_sz': '0.85', 'sda_w_s': '5.20', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '80.80', 'sdd_rkB_s': '8810.40', 'sda_svctm': '4.08', 'sdc_wkB_s': '3764.80', 'sdb_r_s': '85.20', 'sdc_avgrq_sz': '267.96', 'sdb_rkB_s': '10187.20', 'avg_cpu_user': '2.42', 'sdc_await': '23.47', 'sdc_r_s': '124.40', 'sde_avgrq_sz': '253.63', 'sdd_svctm': '4.47', 'sda_rkB_s': '23.20', 'avg_cpu_system': '2.91', 'sdd_r_s': '81.60', 'sdc_util': '71.46'}
{'sde_rkB_s': '19416.80', 'sde_w_s': '1.80', 'sda_avgrq_sz': '24.95', 'sdd_avgrq_sz': '237.22', 'sda_r_s': '18.20', 'sdb_await': '11.62', 'make_time': '2016-03-10 17:14:18', 'avg_cpu_nice': '0.00', 'sde_svctm': '3.84', 'sde_r_s': '161.80', 'sda_util': '1.00', 'sdb_w_s': '13.60', 'sdb_util': '46.16', 'sde_util': '62.86', 'sda_avgqu_sz': '0.05', 'sdc_avgqu_sz': '7.46', 'sde_wkB_s': '383.20', 'avg_cpu_idle': '76.14', 'sdb_avgqu_sz': '1.22', 'sda_await': '1.15', 'sdd_await': '10.31', 'sdc_rkB_s': '10485.60', 'sdd_avgqu_sz': '1.17', 'sdb_svctm': '4.40', 'sdd_util': '49.46', 'sdc_w_s': '38.20', 'sdd_w_s': '0.60', 'sdd_wkB_s': '8.00', 'sdb_avgrq_sz': '209.42', 'sda_wkB_s': '241.60', 'sde_await': '10.48', 'sdc_svctm': '4.41', 'sde_avgqu_sz': '1.72', 'sda_w_s': '23.80', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '68.80', 'sdd_rkB_s': '13395.20', 'sda_svctm': '0.24', 'sdc_wkB_s': '1883.20', 'sdb_r_s': '91.20', 'sdc_avgrq_sz': '195.71', 'sdb_rkB_s': '10904.80', 'avg_cpu_user': '3.16', 'sdc_await': '59.05', 'sdc_r_s': '88.20', 'sde_avgrq_sz': '242.05', 'sdd_svctm': '4.38', 'sda_rkB_s': '282.40', 'avg_cpu_system': '3.13', 'sdd_r_s': '112.40', 'sdc_util': '55.72'}
{'sde_rkB_s': '15144.80', 'sde_w_s': '11.20', 'sda_avgrq_sz': '14.47', 'sdd_avgrq_sz': '312.37', 'sda_r_s': '7.80', 'sdb_await': '8.95', 'make_time': '2016-03-10 17:14:23', 'avg_cpu_nice': '0.00', 'sde_svctm': '3.50', 'sde_r_s': '124.40', 'sda_util': '0.84', 'sdb_w_s': '0.60', 'sdb_util': '48.56', 'sde_util': '47.46', 'sda_avgqu_sz': '0.06', 'sdc_avgqu_sz': '0.82', 'sde_wkB_s': '5332.00', 'avg_cpu_idle': '78.27', 'sdb_avgqu_sz': '1.00', 'sda_await': '2.01', 'sdd_await': '19.91', 'sdc_rkB_s': '8141.60', 'sdd_avgqu_sz': '2.96', 'sdb_svctm': '4.32', 'sdd_util': '51.32', 'sdc_w_s': '2.20', 'sdd_w_s': '14.40', 'sdd_wkB_s': '6349.60', 'sdb_avgrq_sz': '239.26', 'sda_wkB_s': '122.40', 'sde_await': '12.99', 'sdc_svctm': '4.92', 'sde_avgqu_sz': '1.76', 'sda_w_s': '20.40', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '8.00', 'sdd_rkB_s': '16859.20', 'sda_svctm': '0.30', 'sdc_wkB_s': '612.80', 'sdb_r_s': '111.80', 'sdc_avgrq_sz': '237.25', 'sdb_rkB_s': '13438.40', 'avg_cpu_user': '3.49', 'sdc_await': '11.19', 'sdc_r_s': '71.60', 'sde_avgrq_sz': '302.02', 'sdd_svctm': '3.45', 'sda_rkB_s': '81.60', 'avg_cpu_system': '3.57', 'sdd_r_s': '134.20', 'sdc_util': '36.32'}
{'sde_rkB_s': '7501.60', 'sde_w_s': '0.40', 'sda_avgrq_sz': '12.72', 'sdd_avgrq_sz': '234.28', 'sda_r_s': '14.20', 'sdb_await': '9.60', 'make_time': '2016-03-10 17:14:28', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.37', 'sde_r_s': '65.40', 'sda_util': '0.94', 'sdb_w_s': '0.60', 'sdb_util': '57.92', 'sde_util': '28.74', 'sda_avgqu_sz': '0.04', 'sdc_avgqu_sz': '1.08', 'sde_wkB_s': '7.20', 'avg_cpu_idle': '79.21', 'sdb_avgqu_sz': '1.32', 'sda_await': '1.89', 'sdd_await': '7.76', 'sdc_rkB_s': '12365.60', 'sdd_avgqu_sz': '0.86', 'sdb_svctm': '4.22', 'sdd_util': '40.60', 'sdc_w_s': '5.20', 'sdd_w_s': '0.40', 'sdd_wkB_s': '16.80', 'sdb_avgrq_sz': '238.13', 'sda_wkB_s': '76.00', 'sde_await': '7.82', 'sdc_svctm': '4.42', 'sde_avgqu_sz': '0.51', 'sda_w_s': '9.20', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '10.40', 'sdd_rkB_s': '12892.00', 'sda_svctm': '0.40', 'sdc_wkB_s': '1167.20', 'sdb_r_s': '136.60', 'sdc_avgrq_sz': '252.48', 'sdb_rkB_s': '16325.60', 'avg_cpu_user': '3.22', 'sdc_await': '10.05', 'sdc_r_s': '102.00', 'sde_avgrq_sz': '228.23', 'sdd_svctm': '3.68', 'sda_rkB_s': '72.80', 'avg_cpu_system': '3.01', 'sdd_r_s': '109.80', 'sdc_util': '47.34'}
{'sde_rkB_s': '14897.60', 'sde_w_s': '24.60', 'sda_avgrq_sz': '20.30', 'sdd_avgrq_sz': '240.08', 'sda_r_s': '3.00', 'sdb_await': '19.09', 'make_time': '2016-03-10 17:14:33', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.52', 'sde_r_s': '128.60', 'sda_util': '3.98', 'sdb_w_s': '8.80', 'sdb_util': '67.88', 'sde_util': '69.32', 'sda_avgqu_sz': '0.12', 'sdc_avgqu_sz': '1.03', 'sde_wkB_s': '2689.60', 'avg_cpu_idle': '68.05', 'sdb_avgqu_sz': '2.54', 'sda_await': '11.24', 'sdd_await': '33.69', 'sdc_rkB_s': '11060.00', 'sdd_avgqu_sz': '4.75', 'sdb_svctm': '5.14', 'sdd_util': '88.70', 'sdc_w_s': '5.60', 'sdd_w_s': '0.80', 'sdd_wkB_s': '58.40', 'sdb_avgrq_sz': '278.57', 'sda_wkB_s': '71.20', 'sde_await': '47.40', 'sdc_svctm': '4.41', 'sde_avgqu_sz': '7.26', 'sda_w_s': '7.80', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '4138.40', 'sdd_rkB_s': '16867.20', 'sda_svctm': '3.69', 'sdc_wkB_s': '2440.80', 'sdb_r_s': '123.20', 'sdc_avgrq_sz': '284.23', 'sdb_rkB_s': '14247.20', 'avg_cpu_user': '2.80', 'sdc_await': '10.89', 'sdc_r_s': '89.40', 'sde_avgrq_sz': '229.60', 'sdd_svctm': '6.29', 'sda_rkB_s': '38.40', 'avg_cpu_system': '3.11', 'sdd_r_s': '140.20', 'sdc_util': '41.86'}
{'sde_rkB_s': '14231.20', 'sde_w_s': '1.60', 'sda_avgrq_sz': '15.49', 'sdd_avgrq_sz': '253.60', 'sda_r_s': '7.20', 'sdb_await': '10.14', 'make_time': '2016-03-10 17:14:38', 'avg_cpu_nice': '0.00', 'sde_svctm': '5.79', 'sde_r_s': '119.20', 'sda_util': '3.88', 'sdb_w_s': '6.40', 'sdb_util': '41.32', 'sde_util': '69.92', 'sda_avgqu_sz': '0.05', 'sdc_avgqu_sz': '2.58', 'sde_wkB_s': '212.80', 'avg_cpu_idle': '64.28', 'sdb_avgqu_sz': '1.03', 'sda_await': '3.22', 'sdd_await': '22.16', 'sdc_rkB_s': '15970.40', 'sdd_avgqu_sz': '5.13', 'sdb_svctm': '4.10', 'sdd_util': '78.56', 'sdc_w_s': '0.80', 'sdd_w_s': '0.40', 'sdd_wkB_s': '7.20', 'sdb_avgrq_sz': '264.48', 'sda_wkB_s': '71.20', 'sde_await': '26.03', 'sdc_svctm': '5.31', 'sde_avgqu_sz': '3.14', 'sda_w_s': '8.40', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '2101.60', 'sdd_rkB_s': '27736.80', 'sda_svctm': '2.49', 'sdc_wkB_s': '73.60', 'sdb_r_s': '94.40', 'sdc_avgrq_sz': '244.57', 'sdb_rkB_s': '11228.00', 'avg_cpu_user': '3.81', 'sdc_await': '19.71', 'sdc_r_s': '130.40', 'sde_avgrq_sz': '239.14', 'sdd_svctm': '3.59', 'sda_rkB_s': '49.60', 'avg_cpu_system': '3.35', 'sdd_r_s': '218.40', 'sdc_util': '69.72'}
{'sde_rkB_s': '11192.00', 'sde_w_s': '1.00', 'sda_avgrq_sz': '24.00', 'sdd_avgrq_sz': '273.00', 'sda_r_s': '4.00', 'sdb_await': '9.31', 'make_time': '2016-03-10 17:14:43', 'avg_cpu_nice': '0.00', 'sde_svctm': '5.51', 'sde_r_s': '99.20', 'sda_util': '3.72', 'sdb_w_s': '0.60', 'sdb_util': '42.58', 'sde_util': '55.26', 'sda_avgqu_sz': '0.09', 'sdc_avgqu_sz': '4.10', 'sde_wkB_s': '119.20', 'avg_cpu_idle': '62.64', 'sdb_avgqu_sz': '0.83', 'sda_await': '9.47', 'sdd_await': '59.55', 'sdc_rkB_s': '16274.40', 'sdd_avgqu_sz': '30.14', 'sdb_svctm': '4.64', 'sdd_util': '100.00', 'sdc_w_s': '5.60', 'sdd_w_s': '3.20', 'sdd_wkB_s': '1530.40', 'sdb_avgrq_sz': '247.36', 'sda_wkB_s': '76.80', 'sde_await': '14.06', 'sdc_svctm': '5.51', 'sde_avgqu_sz': '1.43', 'sda_w_s': '5.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '8.80', 'sdd_rkB_s': '33468.00', 'sda_svctm': '4.13', 'sdc_wkB_s': '2210.40', 'sdb_r_s': '91.20', 'sdc_avgrq_sz': '252.18', 'sdb_rkB_s': '11344.80', 'avg_cpu_user': '2.93', 'sdc_await': '27.26', 'sdc_r_s': '141.00', 'sde_avgrq_sz': '225.77', 'sdd_svctm': '3.90', 'sda_rkB_s': '31.20', 'avg_cpu_system': '3.24', 'sdd_r_s': '253.20', 'sdc_util': '80.80'}
{'sde_rkB_s': '15437.60', 'sde_w_s': '17.00', 'sda_avgrq_sz': '13.86', 'sdd_avgrq_sz': '244.31', 'sda_r_s': '5.60', 'sdb_await': '13.13', 'make_time': '2016-03-10 17:14:48', 'avg_cpu_nice': '0.00', 'sde_svctm': '6.19', 'sde_r_s': '126.40', 'sda_util': '3.92', 'sdb_w_s': '0.60', 'sdb_util': '60.00', 'sde_util': '88.70', 'sda_avgqu_sz': '0.07', 'sdc_avgqu_sz': '1.80', 'sde_wkB_s': '8080.80', 'avg_cpu_idle': '59.90', 'sdb_avgqu_sz': '1.69', 'sda_await': '3.52', 'sdd_await': '172.81', 'sdc_rkB_s': '12176.80', 'sdd_avgqu_sz': '23.70', 'sdb_svctm': '4.67', 'sdd_util': '74.52', 'sdc_w_s': '5.20', 'sdd_w_s': '14.20', 'sdd_wkB_s': '1748.00', 'sdb_avgrq_sz': '241.03', 'sda_wkB_s': '99.20', 'sde_await': '90.59', 'sdc_svctm': '5.06', 'sde_avgqu_sz': '13.09', 'sda_w_s': '14.60', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '8.00', 'sdd_rkB_s': '25712.00', 'sda_svctm': '1.94', 'sdc_wkB_s': '2213.60', 'sdb_r_s': '127.80', 'sdc_avgrq_sz': '262.12', 'sdb_rkB_s': '15466.40', 'avg_cpu_user': '4.54', 'sdc_await': '17.32', 'sdc_r_s': '104.60', 'sde_avgrq_sz': '328.01', 'sdd_svctm': '3.31', 'sda_rkB_s': '40.80', 'avg_cpu_system': '3.32', 'sdd_r_s': '210.60', 'sdc_util': '55.56'}
{'sde_rkB_s': '17975.20', 'sde_w_s': '11.40', 'sda_avgrq_sz': '12.71', 'sdd_avgrq_sz': '281.55', 'sda_r_s': '5.40', 'sdb_await': '20.40', 'make_time': '2016-03-10 17:14:53', 'avg_cpu_nice': '0.00', 'sde_svctm': '6.13', 'sde_r_s': '138.40', 'sda_util': '0.86', 'sdb_w_s': '7.40', 'sdb_util': '74.52', 'sde_util': '91.82', 'sda_avgqu_sz': '0.04', 'sdc_avgqu_sz': '9.69', 'sde_wkB_s': '5456.80', 'avg_cpu_idle': '68.21', 'sdb_avgqu_sz': '3.39', 'sda_await': '0.98', 'sdd_await': '9.37', 'sdc_rkB_s': '15616.00', 'sdd_avgqu_sz': '0.85', 'sdb_svctm': '4.57', 'sdd_util': '35.26', 'sdc_w_s': '33.80', 'sdd_w_s': '8.20', 'sdd_wkB_s': '2983.20', 'sdb_avgrq_sz': '240.43', 'sda_wkB_s': '193.60', 'sde_await': '145.02', 'sdc_svctm': '5.13', 'sde_avgqu_sz': '21.60', 'sda_w_s': '31.60', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '38.40', 'sdd_rkB_s': '9771.20', 'sda_svctm': '0.23', 'sdc_wkB_s': '316.80', 'sdb_r_s': '155.80', 'sdc_avgrq_sz': '198.42', 'sdb_rkB_s': '19580.80', 'avg_cpu_user': '2.32', 'sdc_await': '60.04', 'sdc_r_s': '126.80', 'sde_avgrq_sz': '312.84', 'sdd_svctm': '3.89', 'sda_rkB_s': '41.60', 'avg_cpu_system': '3.09', 'sdd_r_s': '82.40', 'sdc_util': '82.40'}
{'sde_rkB_s': '13855.20', 'sde_w_s': '0.60', 'sda_avgrq_sz': '19.43', 'sdd_avgrq_sz': '228.68', 'sda_r_s': '8.20', 'sdb_await': '16.36', 'make_time': '2016-03-10 17:14:58', 'avg_cpu_nice': '0.00', 'sde_svctm': '5.47', 'sde_r_s': '117.20', 'sda_util': '4.00', 'sdb_w_s': '0.60', 'sdb_util': '60.48', 'sde_util': '64.44', 'sda_avgqu_sz': '0.06', 'sdc_avgqu_sz': '3.86', 'sde_wkB_s': '7.20', 'avg_cpu_idle': '69.89', 'sdb_avgqu_sz': '1.93', 'sda_await': '3.69', 'sdd_await': '7.79', 'sdc_rkB_s': '22547.20', 'sdd_avgqu_sz': '0.69', 'sdb_svctm': '5.04', 'sdd_util': '35.82', 'sdc_w_s': '2.00', 'sdd_w_s': '0.60', 'sdd_wkB_s': '6.40', 'sdb_avgrq_sz': '246.63', 'sda_wkB_s': '80.00', 'sde_await': '14.36', 'sdc_svctm': '4.73', 'sde_avgqu_sz': '1.69', 'sda_w_s': '7.20', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '8.00', 'sdd_rkB_s': '10192.80', 'sda_svctm': '2.60', 'sdc_wkB_s': '174.40', 'sdb_r_s': '119.40', 'sdc_avgrq_sz': '251.62', 'sdb_rkB_s': '14789.60', 'avg_cpu_user': '4.49', 'sdc_await': '21.58', 'sdc_r_s': '178.60', 'sde_avgrq_sz': '235.35', 'sdd_svctm': '4.02', 'sda_rkB_s': '69.60', 'avg_cpu_system': '3.46', 'sdd_r_s': '88.60', 'sdc_util': '85.44'}
{'sde_rkB_s': '10531.20', 'sde_w_s': '3.60', 'sda_avgrq_sz': '17.46', 'sdd_avgrq_sz': '250.06', 'sda_r_s': '14.40', 'sdb_await': '21.03', 'make_time': '2016-03-10 17:15:03', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.57', 'sde_r_s': '88.80', 'sda_util': '4.00', 'sdb_w_s': '10.60', 'sdb_util': '43.52', 'sde_util': '42.22', 'sda_avgqu_sz': '0.12', 'sdc_avgqu_sz': '1.95', 'sde_wkB_s': '1492.80', 'avg_cpu_idle': '77.67', 'sdb_avgqu_sz': '1.80', 'sda_await': '4.32', 'sdd_await': '6.74', 'sdc_rkB_s': '16535.20', 'sdd_avgqu_sz': '0.68', 'sdb_svctm': '4.99', 'sdd_util': '37.04', 'sdc_w_s': '1.80', 'sdd_w_s': '0.60', 'sdd_wkB_s': '7.20', 'sdb_avgrq_sz': '314.33', 'sda_wkB_s': '104.00', 'sde_await': '11.03', 'sdc_svctm': '4.86', 'sde_avgqu_sz': '1.02', 'sda_w_s': '14.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '4428.00', 'sdd_rkB_s': '12520.80', 'sda_svctm': '1.41', 'sdc_wkB_s': '253.60', 'sdb_r_s': '76.60', 'sdc_avgrq_sz': '235.47', 'sdb_rkB_s': '9276.80', 'avg_cpu_user': '2.59', 'sdc_await': '13.74', 'sdc_r_s': '140.80', 'sde_avgrq_sz': '260.26', 'sdd_svctm': '3.70', 'sda_rkB_s': '144.00', 'avg_cpu_system': '3.44', 'sdd_r_s': '99.60', 'sdc_util': '69.34'}
{'sde_rkB_s': '10972.00', 'sde_w_s': '9.40', 'sda_avgrq_sz': '17.19', 'sdd_avgrq_sz': '222.79', 'sda_r_s': '5.00', 'sdb_await': '8.50', 'make_time': '2016-03-10 17:15:08', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.95', 'sde_r_s': '95.60', 'sda_util': '0.84', 'sdb_w_s': '6.20', 'sdb_util': '38.62', 'sde_util': '52.02', 'sda_avgqu_sz': '0.02', 'sdc_avgqu_sz': '8.71', 'sde_wkB_s': '56.80', 'avg_cpu_idle': '75.95', 'sdb_avgqu_sz': '0.72', 'sda_await': '1.40', 'sdd_await': '8.34', 'sdc_rkB_s': '11788.00', 'sdd_avgqu_sz': '0.91', 'sdb_svctm': '4.54', 'sdd_util': '42.48', 'sdc_w_s': '17.80', 'sdd_w_s': '0.40', 'sdd_wkB_s': '4.80', 'sdb_avgrq_sz': '262.91', 'sda_wkB_s': '86.40', 'sde_await': '11.23', 'sdc_svctm': '5.52', 'sde_avgqu_sz': '1.18', 'sda_w_s': '8.40', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '1981.60', 'sdd_rkB_s': '12248.80', 'sda_svctm': '0.63', 'sdc_wkB_s': '8384.00', 'sdb_r_s': '78.80', 'sdc_avgrq_sz': '325.35', 'sdb_rkB_s': '9192.00', 'avg_cpu_user': '3.55', 'sdc_await': '70.22', 'sdc_r_s': '106.20', 'sde_avgrq_sz': '210.07', 'sdd_svctm': '3.86', 'sda_rkB_s': '28.80', 'avg_cpu_system': '3.62', 'sdd_r_s': '109.60', 'sdc_util': '68.44'}
{'sde_rkB_s': '16596.00', 'sde_w_s': '0.60', 'sda_avgrq_sz': '25.57', 'sdd_avgrq_sz': '252.21', 'sda_r_s': '3.20', 'sdb_await': '11.02', 'make_time': '2016-03-10 17:15:13', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.61', 'sde_r_s': '134.60', 'sda_util': '3.86', 'sdb_w_s': '0.60', 'sdb_util': '44.60', 'sde_util': '62.32', 'sda_avgqu_sz': '0.05', 'sdc_avgqu_sz': '1.83', 'sde_wkB_s': '23.20', 'avg_cpu_idle': '74.42', 'sdb_avgqu_sz': '0.94', 'sda_await': '5.11', 'sdd_await': '12.28', 'sdc_rkB_s': '11848.00', 'sdd_avgqu_sz': '1.45', 'sdb_svctm': '5.26', 'sdd_util': '55.72', 'sdc_w_s': '9.00', 'sdd_w_s': '4.40', 'sdd_wkB_s': '1851.20', 'sdb_avgrq_sz': '234.21', 'sda_wkB_s': '102.40', 'sde_await': '11.91', 'sdc_svctm': '4.70', 'sde_avgqu_sz': '1.61', 'sda_w_s': '6.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '8.80', 'sdd_rkB_s': '13004.00', 'sda_svctm': '4.20', 'sdc_wkB_s': '3448.80', 'sdb_r_s': '84.20', 'sdc_avgrq_sz': '282.23', 'sdb_rkB_s': '9921.60', 'avg_cpu_user': '2.94', 'sdc_await': '16.85', 'sdc_r_s': '99.40', 'sde_avgrq_sz': '245.85', 'sdd_svctm': '4.73', 'sda_rkB_s': '15.20', 'avg_cpu_system': '2.91', 'sdd_r_s': '113.40', 'sdc_util': '50.96'}
{'sde_rkB_s': '13524.00', 'sde_w_s': '10.00', 'sda_avgrq_sz': '17.46', 'sdd_avgrq_sz': '232.95', 'sda_r_s': '20.00', 'sdb_await': '14.42', 'make_time': '2016-03-10 17:15:18', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.04', 'sde_r_s': '112.80', 'sda_util': '0.92', 'sdb_w_s': '0.60', 'sdb_util': '46.40', 'sde_util': '49.64', 'sda_avgqu_sz': '0.04', 'sdc_avgqu_sz': '1.14', 'sde_wkB_s': '4830.40', 'avg_cpu_idle': '76.97', 'sdb_avgqu_sz': '1.20', 'sda_await': '1.32', 'sdd_await': '7.92', 'sdc_rkB_s': '9069.60', 'sdd_avgqu_sz': '1.17', 'sdb_svctm': '5.64', 'sdd_util': '53.96', 'sdc_w_s': '4.60', 'sdd_w_s': '0.60', 'sdd_wkB_s': '5.60', 'sdb_avgrq_sz': '206.13', 'sda_wkB_s': '91.20', 'sde_await': '31.33', 'sdc_svctm': '5.22', 'sde_avgqu_sz': '3.85', 'sda_w_s': '14.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '9.60', 'sdd_rkB_s': '17186.40', 'sda_svctm': '0.27', 'sdc_wkB_s': '2106.40', 'sdb_r_s': '81.60', 'sdc_avgrq_sz': '261.12', 'sdb_rkB_s': '8462.40', 'avg_cpu_user': '3.04', 'sdc_await': '13.29', 'sdc_r_s': '81.00', 'sde_avgrq_sz': '298.93', 'sdd_svctm': '3.66', 'sda_rkB_s': '205.60', 'avg_cpu_system': '2.91', 'sdd_r_s': '147.00', 'sdc_util': '44.70'}
{'sde_rkB_s': '8780.00', 'sde_w_s': '10.20', 'sda_avgrq_sz': '17.75', 'sdd_avgrq_sz': '223.21', 'sda_r_s': '17.00', 'sdb_await': '11.10', 'make_time': '2016-03-10 17:15:23', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.41', 'sde_r_s': '79.60', 'sda_util': '0.94', 'sdb_w_s': '0.60', 'sdb_util': '51.42', 'sde_util': '39.56', 'sda_avgqu_sz': '0.08', 'sdc_avgqu_sz': '0.72', 'sde_wkB_s': '4880.80', 'avg_cpu_idle': '76.31', 'sdb_avgqu_sz': '1.15', 'sda_await': '1.89', 'sdd_await': '9.86', 'sdc_rkB_s': '9324.00', 'sdd_avgqu_sz': '1.63', 'sdb_svctm': '4.92', 'sdd_util': '59.82', 'sdc_w_s': '3.00', 'sdd_w_s': '12.20', 'sdd_wkB_s': '60.80', 'sdb_avgrq_sz': '248.44', 'sda_wkB_s': '144.80', 'sde_await': '19.21', 'sdc_svctm': '4.67', 'sde_avgqu_sz': '1.73', 'sda_w_s': '25.00', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '9.60', 'sdd_rkB_s': '18376.00', 'sda_svctm': '0.22', 'sdc_wkB_s': '541.60', 'sdb_r_s': '104.00', 'sdc_avgrq_sz': '247.88', 'sdb_rkB_s': '12984.00', 'avg_cpu_user': '3.78', 'sdc_await': '8.98', 'sdc_r_s': '76.60', 'sde_avgrq_sz': '304.25', 'sdd_svctm': '3.62', 'sda_rkB_s': '228.00', 'avg_cpu_system': '3.39', 'sdd_r_s': '153.00', 'sdc_util': '37.14'}
{'sde_rkB_s': '15859.20', 'sde_w_s': '0.80', 'sda_avgrq_sz': '19.74', 'sdd_avgrq_sz': '246.13', 'sda_r_s': '8.20', 'sdb_await': '9.70', 'make_time': '2016-03-10 17:15:28', 'avg_cpu_nice': '0.00', 'sde_svctm': '4.45', 'sde_r_s': '138.00', 'sda_util': '3.90', 'sdb_w_s': '10.80', 'sdb_util': '47.48', 'sde_util': '61.80', 'sda_avgqu_sz': '0.12', 'sdc_avgqu_sz': '2.98', 'sde_wkB_s': '72.00', 'avg_cpu_idle': '74.87', 'sdb_avgqu_sz': '1.02', 'sda_await': '4.82', 'sdd_await': '6.62', 'sdc_rkB_s': '11391.20', 'sdd_avgqu_sz': '0.67', 'sdb_svctm': '4.51', 'sdd_util': '40.62', 'sdc_w_s': '30.40', 'sdd_w_s': '0.60', 'sdd_wkB_s': '26.40', 'sdb_avgrq_sz': '212.30', 'sda_wkB_s': '143.20', 'sde_await': '13.24', 'sdc_svctm': '3.72', 'sde_avgqu_sz': '1.88', 'sda_w_s': '16.20', 'avg_cpu_iowait': '0.00', 'sdb_wkB_s': '56.80', 'sdd_rkB_s': '12280.00', 'sda_svctm': '1.60', 'sdc_wkB_s': '780.00', 'sdb_r_s': '94.40', 'sdc_avgrq_sz': '192.28', 'sdb_rkB_s': '11110.40', 'avg_cpu_user': '3.52', 'sdc_await': '23.57', 'sdc_r_s': '96.20', 'sde_avgrq_sz': '229.56', 'sdd_svctm': '4.06', 'sda_rkB_s': '97.60', 'avg_cpu_system': '3.31', 'sdd_r_s': '99.40', 'sdc_util': '47.04'}
